augmenter_name,model_name,mse_mean,mse_std,mae_mean,mae_std,corr_mean,corr_std,mse_r1_mean,mse_r1_std,mse_r2_mean,mse_r2_std,corr_r1_mean,corr_r2_mean,mse_train_mean,mse_train_std,mse_train_r1_mean,mse_train_r2_mean,corr_train_mean,n_trainable_params,n_random_params,effective_rank,nonlinearity_score,feature_target_alignment,coef_l2_norm,lasso_active_fraction,n_features,n_augmented,circuit_depth,qubit_count,wall_clock_mean,n_seeds
qaoa_5q_p2,ridge,3.9965032000000003,0.17100596301796023,1.4676444,0.03738982537134924,0.9415884,0.0028921083658811934,2.3492686,0.1854623163011829,8.9053714,0.2643130540680876,0.8387928,0.9197545999999999,3.9632706,0.2004305093437622,2.3364878,8.9710116,0.9413188,0,4,8.78992,0.9090802,0.086225,14.023687599999999,,19,15,41.0,5.0,0.0206,5
qaoa_6q_p2,lasso,3.7957688000000003,0.18810948839226588,1.4286378,0.045943335155384665,0.9446106000000001,0.003036987454699159,2.1961334,0.2403642371429244,8.5614874,0.24069016349510405,0.8445176,0.9231121999999999,3.7459721999999998,0.21479709514260237,2.188209,8.5428328,0.944637,0,4,9.72368,0.9225825999999999,0.090107,16.0716852,0.8720000000000001,25,21,50.0,6.0,0.006659999999999999,5
qaoa_6q_p2,ridge,3.7962444000000004,0.18751680919133626,1.4276768,0.044722693548130465,0.9446028,0.003020653439241195,2.1913568000000003,0.23477970291147385,8.5777006,0.24252792314968527,0.8451426,0.9221652,3.7443060000000004,0.21297451541322962,2.1833516,8.5508824,0.9446618000000001,0,4,9.72368,0.9225825999999999,0.090107,12.7071002,,25,21,50.0,6.0,0.0226,5
qaoa_7q_p2,lasso,3.808153,0.20171327728734179,1.4337225999999998,0.053484079718174045,0.9444274,0.003214194346955332,2.2736462,0.2662507371345665,8.380137999999999,0.2551928424985699,0.8432168000000001,0.9254225999999999,3.7766618000000003,0.24382009915242858,2.262286,8.440237400000001,0.9441732,0,4,10.4018,0.9441409999999999,0.0654914,15.9644082,0.79375,32,28,59.0,7.0,0.007339999999999999,5
qaoa_7q_p2,ridge,3.8027680000000004,0.19175297607599195,1.430145,0.047683172508758316,0.94451,0.0030509904129642283,2.2515564,0.22805487765623436,8.4246684,0.2638124116826199,0.8454615999999999,0.9228862,3.7723535999999998,0.23718970574373555,2.2399674000000003,8.489708,0.9442373999999999,0,4,10.4018,0.9441409999999999,0.0654914,13.4086174,,32,28,59.0,7.0,0.024480000000000002,5
qaoa_8q_p2,lasso,3.7608999999999995,0.2011551265677809,1.4272696,0.05614800872070156,0.9451332000000001,0.003230761860614281,2.3024842,0.29099577563892565,8.1064168,0.21484793868734117,0.841213,0.9256034,3.7318938000000004,0.24438786922574515,2.2912808,8.1696422,0.9448554,0,4,11.07074,0.9509138,0.0541798,15.611669000000001,0.75,40,36,68.0,8.0,0.00854,5
qaoa_8q_p2,ridge,3.759814,0.1975855516542139,1.426123,0.05448745997933843,0.9451510000000001,0.003167863081005808,2.2954660000000002,0.2819605913997558,8.1233126,0.22116808592855391,0.8422388,0.9242374,3.7298288,0.2420440414030058,2.2845573999999997,8.1817582,0.9448862,0,4,11.07074,0.9509138,0.0541798,12.4243494,,40,36,68.0,8.0,0.0294,5
qaoa_9q_p2,lasso,3.847311,0.1457929824528605,1.4276616,0.03461868577517067,0.9438368,0.0022819489915420882,2.1120516,0.18369578590103802,9.017322799999999,0.2095853285769306,0.8527634000000001,0.9235277999999999,3.8167017999999997,0.19073585899274412,2.1042178,9.088566,0.9435612000000001,0,4,10.886140000000001,0.9522346,0.0708352,18.005881600000002,0.6938776,49,45,77.0,9.0,0.00974,5
qaoa_9q_p2,ridge,3.8426816,0.13587524904963397,1.4237316,0.02793137271599804,0.9439074,0.002115169567670616,2.0890239999999998,0.1437359560478867,9.0676004,0.21853878291575562,0.8551624,0.9206888,3.8117018000000003,0.18324669605125213,2.0808162,9.138425000000002,0.9436356,0,4,10.886140000000001,0.9522346,0.0708352,14.602988999999999,,49,45,77.0,9.0,0.03452,5
reservoir_12x3,lasso,1.556988,0.2975703581230832,0.974236,0.09501622891117072,0.9776486,0.004492299945462217,1.4572068,0.3703129326268527,1.8533450000000002,0.09204443516041592,0.869032,0.9735799999999999,1.5246406000000001,0.310233653863181,1.4496984,1.7588540000000001,0.9778586,0,432,16.49156,0.5907202,0.4054914,20.5792804,0.6307692,52,48,11.0,4.0,0.13152,5
reservoir_12x3,ridge,1.3977694,0.1487475298981464,0.911213,0.02899811508529476,0.9799747999999999,0.002273706819271105,1.190199,0.08151512562402144,2.0162134,0.3556055108899467,0.8947656,0.9712336,1.3262708,0.11343413459889404,1.1850074,1.7608177999999999,0.9807532,0,432,16.49156,0.5907202,0.4054914,112.7612912,,52,48,11.0,4.0,0.03508,5
reservoir_12x3_X,lasso,1.661426,0.28605980895784705,1.0036114,0.09339127155575087,0.9761288,0.004366349184387389,1.5580242,0.3801901977690903,1.9678068,0.05180650106116031,0.8591736000000001,0.9719306,1.6101188,0.2954520161831697,1.5438448,1.8172114000000001,0.9766002,0,432,19.028879999999997,0.6596928,0.2577412,19.5502656,0.6384614,52,48,11.0,4.0,0.05612,5
reservoir_12x3_X,ridge,1.5194406,0.2226150199173452,0.949287,0.07299017758232955,0.9782350000000001,0.0033522827297231806,1.3304694,0.27865671948618065,2.0838462,0.20392289101569747,0.8813352,0.970463,1.4280149999999998,0.23876286588056356,1.3247752,1.7495205999999999,0.9792652000000001,0,432,19.028879999999997,0.6596928,0.2577412,78.84399140000001,,52,48,11.0,4.0,0.03508,5
reservoir_12x3_Y,lasso,1.536415,0.2783316275982663,0.9668428,0.09132398224015421,0.9779490000000001,0.0041839872729252095,1.4182986,0.3546377837375764,1.8875256,0.06662833337477388,0.8728776,0.9731,1.5044081999999999,0.29110726571351675,1.4116106,1.7936846,0.9781576,0,432,18.70508,0.62386,0.3474674,19.2781298,0.6846152,52,48,11.0,4.0,0.09526,5
reservoir_12x3_Y,ridge,1.4364428,0.18639592996549031,0.9316268000000001,0.060163019519468945,0.979414,0.0027984063321826818,1.2726438,0.2153983533855354,1.9249029999999998,0.11833245744934057,0.886973,0.9725252,1.3995583999999999,0.20553662184948937,1.2677710000000002,1.8072176,0.9796856,0,432,18.70508,0.62386,0.3474674,47.5039334,,52,48,11.0,4.0,0.0351,5
reservoir_1x3,lasso,3.8737646,0.0728184488972403,1.4750922,0.017769198003849178,0.9434632000000001,0.0006840122074934006,3.108123,0.07586627968999123,6.1537146,0.28744816216719815,0.7625716,0.9397376,3.8931446000000003,0.059408895174039585,3.0958054,6.350499,0.9423655999999999,0,36,3.02698,0.602705,0.3649198,7.4263694000000005,1.0,8,4,11.0,4.0,0.004280000000000001,5
reservoir_1x3,ridge,3.8721541999999998,0.07394446713040802,1.4751534,0.017815157697870666,0.9434882,0.0006901613579446376,3.1156552,0.07397650273025878,6.1249218,0.28486598766121635,0.7621054,0.939649,3.8921058000000004,0.05930966337537249,3.1035822000000004,6.3219632,0.9423814,0,36,3.02698,0.602705,0.3649198,7.6173506,,8,4,11.0,4.0,0.01568,5
reservoir_1x3_X,lasso,3.3578588,0.03729468858564177,1.377959,0.014925177184877885,0.9511803999999999,0.0009068187801319634,2.3975093999999997,0.052720233509535905,6.2196654,0.21111944934870389,0.7804515999999999,0.9217764,3.3480838,0.05204663406215631,2.3757878,6.3426262,0.9506410000000001,0,36,3.6392200000000003,0.5591306,0.2332332,11.849375,0.975,8,4,11.0,4.0,0.00412,5
reservoir_1x3_X,ridge,3.3582396,0.038508932526103476,1.3784478,0.015216125942565061,0.9511754,0.0009353966003786531,2.3982418,0.05555465328125069,6.2189942,0.2127820057246383,0.7801199999999999,0.9214551999999999,3.347644,0.051981660833413046,2.3766754,6.3380978,0.9506477999999999,0,36,3.6392200000000003,0.5591306,0.2332332,12.01604,,8,4,11.0,4.0,0.015639999999999998,5
reservoir_1x3_XYZ,lasso,2.3958654,0.09962492393623172,1.1934978,0.03230797716818562,0.9654152,0.0018084525705696639,2.1413211999999997,0.18811157513614093,3.1531942,0.21167053166820363,0.8056042,0.956546,2.3867408,0.09397693562092764,2.1462418,3.1305914,0.9650788,0,36,8.31148,0.5999356,0.3025364,23.4222958,0.9375,16,12,11.0,4.0,0.00746,5
reservoir_1x3_XYZ,ridge,2.396438,0.10235693676297641,1.1931002,0.032627106417823785,0.965409,0.001845415942274216,2.1516653999999997,0.1934081603741167,3.1246716,0.21602499465640546,0.804803,0.956421,2.383547,0.0932137381532359,2.1574616,3.0833762,0.9651246,0,36,8.31148,0.5999356,0.3025364,24.557879800000002,,16,12,11.0,4.0,0.01812,5
reservoir_1x3_XYZ+ZZ,lasso,2.0416961999999996,0.11745173814252392,1.1054634,0.04550141882183461,0.9706082,0.002019616721063709,1.8229524000000001,0.23144848067939439,2.6917224,0.2275197174868586,0.8332653999999999,0.9615465999999999,2.0217053999999997,0.13927882982456447,1.8220994000000001,2.638959,0.9705088,0,36,10.7754,0.5678348,0.3791874,26.224911,0.9454544,22,18,11.0,4.0,0.01594,5
reservoir_1x3_XYZ+ZZ,ridge,2.0323262,0.10491779332982565,1.101514,0.042955572537215735,0.9707492,0.001863040445078952,1.807382,0.22858349669431519,2.7008845999999997,0.27393018484697895,0.8347960000000001,0.9612832000000001,2.0070574,0.1314298459608776,1.806831,2.62687,0.9707222,0,36,10.7754,0.5678348,0.3791874,29.886247000000004,,22,18,11.0,4.0,0.02102,5
reservoir_1x3_Y,lasso,4.0443152,0.047944673778220544,1.4875778,0.015434108775695439,0.9408756,0.0011249983555543044,2.4371642000000002,0.09340547258164257,8.8322342,0.21812213809858919,0.799206,0.9015814000000001,4.0281322,0.10571167228929847,2.4219224,8.971542600000001,0.9403079999999999,0,36,3.3941000000000003,0.6379706,0.3094568,7.3648914,1.0,8,4,11.0,4.0,0.00426,5
reservoir_1x3_Y,ridge,4.044563200000001,0.047881965923508366,1.4875216,0.01554539334658344,0.9408716,0.0011264048117794597,2.4370818,0.09425911754148773,8.833475,0.21698818598601174,0.7991732,0.900826,4.0278462,0.10567649366439047,2.4220096,8.970169,0.9403119999999999,0,36,3.3941000000000003,0.6379706,0.3094568,7.4176934,,8,4,11.0,4.0,0.0156,5
reservoir_1x3_Z+ZZ,lasso,3.1606161999999998,0.05358071554393432,1.3431472,0.01739558356882572,0.9541264,0.000799029598951161,2.6425913999999997,0.13105735845155722,4.7021956000000005,0.3129086948285396,0.7745721999999999,0.9408358,3.1737614,0.060901874271651106,2.6522622,4.782849000000001,0.9532740000000001,0,36,6.5685400000000005,0.5432622,0.4654616,17.0471476,0.9571426000000001,14,10,11.0,4.0,0.007639999999999999,5
reservoir_1x3_Z+ZZ,ridge,3.1552058,0.05184569492928048,1.3428896,0.017063460897484978,0.9542052,0.0007745028728158295,2.6313754,0.13048590660029166,4.7140612,0.31645110596931103,0.7740612,0.9396131999999999,3.1685202,0.05992491676840282,2.6417178,4.7938962,0.953352,0,36,6.5685400000000005,0.5432622,0.4654616,18.5668408,,14,10,11.0,4.0,0.01822,5
reservoir_1x3_full,lasso,1.8548884,0.15530043841309646,1.0571873999999999,0.056341923039598105,0.9733352,0.0025020718814613863,1.6976232,0.3034200513112143,2.3208114,0.2944367383425511,0.8456444,0.966799,1.8153915999999999,0.176362768452698,1.6837098000000001,2.2256736,0.9735638,0,36,15.4258,0.5682482,0.3366358,19.691558399999998,0.8647058000000001,34,30,11.0,4.0,0.04538,5
reservoir_1x3_full,ridge,1.8214258,0.14034182809554685,1.0379559999999999,0.05057942549100386,0.9738312,0.0022902173914281384,1.610098,0.2721804263168091,2.4485932,0.2838659867608303,0.8543186,0.9650171999999999,1.7624704000000002,0.14499504417841322,1.5972706,2.2771984,0.9743410000000001,0,36,15.4258,0.5682482,0.3366358,36.227767,,34,30,11.0,4.0,0.02668,5
reservoir_1x3_full_5q,lasso,1.8046544,0.22908485124905134,1.0480924,0.07540025441137446,0.9740558,0.0035712491792088542,1.7183534000000003,0.33062345574429536,2.0600454,0.07540848547279018,0.8434988000000001,0.9705767999999999,1.768667,0.22843154279455366,1.7030135999999998,1.9743666000000002,0.9742520000000001,0,45,17.45572,0.6512688000000001,0.3142988,22.957287,0.7183672,49,45,12.0,5.0,0.13782,5
reservoir_1x3_full_5q,ridge,1.7538614,0.22823156905717482,1.0260034,0.07529642630829168,0.9748032,0.003549331091910125,1.624129,0.31991061217315064,2.1389574,0.10127948503176719,0.8527732,0.9694813999999999,1.6802156,0.2082332851006294,1.6064888,1.9119326,0.9755514,0,45,17.45572,0.6512688000000001,0.3142988,54.0315164,,49,45,12.0,5.0,0.033839999999999995,5
reservoir_1x3_full_6q,lasso,1.6049314000000003,0.2979922396041548,0.9858346000000001,0.09345033476291034,0.976953,0.00451620460121106,1.4669534,0.37056810149188496,2.0152454,0.0918602215940066,0.8680988,0.9712716,1.5767646,0.28982003869004636,1.4607602,1.9382978000000002,0.9770968,0,54,21.40242,0.5984408,0.323409,29.556903799999997,0.5582088,67,63,13.0,6.0,0.0733,5
reservoir_1x3_full_6q,ridge,1.4646602,0.21578044807790164,0.9342796,0.07084498851224406,0.9790044,0.003260089308592698,1.286376,0.27822701606601763,1.9975777999999997,0.3220745293758884,0.8856436000000001,0.971518,1.3978176,0.23993333195556632,1.2844016,1.7510948,0.9797115999999999,0,54,21.40242,0.5984408,0.323409,81.904012,,67,63,13.0,6.0,0.046599999999999996,5
reservoir_24x3,lasso,1.5138376,0.2885262737712113,0.9587277999999999,0.09094684267032035,0.9782772,0.004318294825506924,1.3915912000000001,0.3471855769890218,1.8775933999999999,0.11896155748307943,0.8754656000000001,0.9732098,1.4737974,0.29946829863493063,1.3850216,1.7506054,0.9786037999999999,0,864,18.422919999999998,0.5830886,0.40122,18.9180652,0.382,100,96,11.0,4.0,0.46908000000000005,5
reservoir_24x3,ridge,1.4026336000000001,0.18919166892545775,0.9133152000000001,0.04256455768829266,0.9799024,0.002854527158742789,1.2037508,0.13314401269377463,1.9954056000000002,0.3570099784520035,0.893506,0.9715482,1.3176356,0.14485531252874365,1.198949,1.6839834,0.9808818,0,864,18.422919999999998,0.5830886,0.40122,53.027152799999996,,100,96,11.0,4.0,0.07326,5
reservoir_24x3_X,lasso,1.5641892,0.3130498661678359,0.976934,0.09984211091768845,0.9775368,0.004726214891432679,1.4672358,0.38666603878372874,1.851884,0.109708270807173,0.8680218,0.9735924,1.5232638,0.3200061479568792,1.4560202,1.7335604,0.977881,0,864,20.84978,0.6479368,0.29310800000000004,17.9749814,0.394,100,96,11.0,4.0,0.33706,5
reservoir_24x3_X,ridge,1.4196392,0.21525601760392202,0.9217221999999999,0.05711710842821083,0.9796492000000001,0.003233465586642321,1.2367722,0.1937901641846149,1.9647398000000003,0.28071122716361036,0.8903719999999999,0.9719526,1.339966,0.19027480485208753,1.2317544,1.6750686000000001,0.9805566000000001,0,864,20.84978,0.6479368,0.29310800000000004,60.719327199999995,,100,96,11.0,4.0,0.07308,5
reservoir_24x3_Y,lasso,1.5034412,0.2853774058955964,0.9568805999999999,0.09137360743836254,0.978426,0.0042729127653158986,1.384674,0.34951225777360073,1.8570769999999999,0.10039200204199536,0.8761304000000001,0.973507,1.4690249999999998,0.29408849806393306,1.3782464,1.752227,0.9786754,0,864,22.077840000000002,0.5994918,0.3208034,18.89191,0.394,100,96,11.0,4.0,0.24734000000000003,5
reservoir_24x3_Y,ridge,1.3822298,0.15161418949986175,0.9148478000000001,0.044361580880306756,0.9802014,0.0023003150436407003,1.2120948,0.14380789571230088,1.8896305999999998,0.18396178734943838,0.892707,0.9730190000000001,1.3315586,0.16485504060931833,1.2078137999999998,1.7129407999999997,0.9806766,0,864,22.077840000000002,0.5994918,0.3208034,50.756151800000005,,100,96,11.0,4.0,0.07294,5
reservoir_2x3_XYZ,lasso,1.7623448,0.22076106865500533,1.0309222,0.07371138436971597,0.9746781999999999,0.003423054659218833,1.6060389999999998,0.31167460412503933,2.2265392,0.08361966897028467,0.8547096,0.9682628,1.7267228,0.23439366424820454,1.6043433999999999,2.1063226,0.9748792,0,72,13.51124,0.6125766,0.3226736,28.264790800000004,0.9,28,24,11.0,4.0,0.025419999999999998,5
reservoir_2x3_XYZ,ridge,1.7286141999999998,0.21040189838544693,1.0210626,0.07002325951639216,0.9751664,0.003271784268560505,1.5909712,0.29433449907664583,2.1376372,0.04908540366239251,0.8562942,0.9695034,1.6927797999999998,0.22209356744106754,1.5885916,2.016206,0.9753766,0,72,13.51124,0.6125766,0.3226736,33.6064902,,28,24,11.0,4.0,0.0233,5
reservoir_2x3_XYZ+ZZ,lasso,1.582657,0.23462169351532688,0.9776859999999999,0.08050930485974898,0.9772856000000001,0.003549454225652147,1.4570292,0.3271030217763204,1.955848,0.10661828717204189,0.869162,0.972137,1.5469434,0.26084604915217713,1.4574318,1.8259082,0.9775332000000001,0,72,16.3294,0.5667308,0.3776106,30.952001000000003,0.79,40,36,11.0,4.0,0.05796,5
reservoir_2x3_XYZ+ZZ,ridge,1.4850926,0.18240959852431013,0.9434380000000001,0.0632912827686404,0.9787106,0.002760250133592997,1.319974,0.2337747282267696,1.9771940000000001,0.05087059142569501,0.8824337999999999,0.9717879999999999,1.4409155999999999,0.20322926958314835,1.3175294000000002,1.8232532,0.979077,0,72,16.3294,0.5667308,0.3776106,54.08310759999999,,40,36,11.0,4.0,0.029059999999999996,5
reservoir_2x3_Z+ZZ,lasso,2.2525199999999996,0.1653092536807905,1.1411875999999999,0.057736597793773735,0.9675318,0.0026734541701701345,1.7729826,0.3056329355686328,3.6792326,0.2689509075496866,0.8390884,0.9472989999999999,2.1918064,0.15926964282404862,1.7755774,3.4787904,0.9679884,0,72,11.165479999999999,0.5230634000000001,0.4374326,28.7611604,0.925,24,20,11.0,4.0,0.0201,5
reservoir_2x3_Z+ZZ,ridge,2.2114553999999997,0.13633598848726616,1.127487,0.04976426841118026,0.968138,0.00224248835002547,1.7417200000000002,0.292825787784307,3.6088774,0.3341278991940064,0.8420690000000001,0.9481194000000001,2.1543238000000002,0.1379387642568253,1.7477926,3.4122504,0.9685396000000001,0,72,11.165479999999999,0.5230634000000001,0.4374326,40.0851354,,24,20,11.0,4.0,0.0215,5
reservoir_2x3_full,lasso,1.5371701999999998,0.2696372402148858,0.96562,0.08868326843322816,0.9779438,0.004055031652157644,1.4124272000000002,0.35287206721020026,1.9084142,0.02489090004800951,0.87347,0.9727688000000001,1.5086732,0.2907915335471444,1.408869,1.8201107999999997,0.978092,0,72,20.27172,0.5609136,0.3662098,20.533943400000002,0.55,64,60,11.0,4.0,0.1452,5
reservoir_2x3_full,ridge,1.404947,0.1738805766395431,0.9213091999999999,0.05554160767568753,0.9798696,0.00263225564867858,1.2355722,0.19239799057474588,1.9099864,0.1329264808241759,0.890485,0.9727384000000001,1.3566722,0.19585451784219843,1.2309068,1.7450972,0.9803143999999999,0,72,20.27172,0.5609136,0.3662098,76.04118220000001,,64,60,11.0,4.0,0.0423,5
reservoir_2x3_full_5q,lasso,1.579891,0.2928484703101588,0.9809380000000001,0.09437139135617321,0.9773149999999999,0.004441716560070009,1.4734622,0.38002395166449704,1.8958914,0.050615079870528705,0.8675537999999999,0.9729485999999999,1.5434988,0.2944464002423871,1.4657310000000001,1.7865504,0.9775828000000001,0,90,24.55556,0.651065,0.3166232,21.992711000000003,0.48085120000000003,94,90,12.0,5.0,0.18224,5
reservoir_2x3_full_5q,ridge,1.3844964000000002,0.18294333493133885,0.8985215999999999,0.03346715251257567,0.9801636,0.00279786611545295,1.1595716,0.09235706207594517,2.0550538,0.46678048875697453,0.8977426,0.9707777999999999,1.2564319999999998,0.10902867122459112,1.1445614,1.6010134,0.9817774,0,90,24.55556,0.651065,0.3166232,124.74753960000001,,94,90,12.0,5.0,0.06886,5
reservoir_3x1_full,lasso,1.476817,0.2341183412902543,0.9460594,0.0764891468660751,0.9788192,0.0035283915882453093,1.331054,0.29580721616282446,1.9115436,0.11441835138123607,0.8813422,0.9727330000000001,1.4588128,0.24847478018543442,1.3294286,1.8606577999999998,0.9788195999999999,0,36,15.262319999999999,0.6494519999999999,0.3134176,22.850098199999998,0.310638,94,90,5.0,4.0,0.20722000000000002,5
reservoir_3x1_full,ridge,1.4063702,0.16160114163179662,0.9163224,0.044572005286951155,0.9798500000000001,0.002483287438054611,1.2062272,0.14361287694945749,2.003275,0.2269982349303624,0.8932644,0.9714438,1.3330848,0.16510831702764103,1.1992404,1.7454682,0.9806568,0,36,15.262319999999999,0.6494519999999999,0.3134176,63.4397436,,94,90,5.0,4.0,0.0686,5
reservoir_3x2_full,lasso,1.510426,0.27219702514906374,0.9591687999999999,0.08861158843063359,0.9783253999999999,0.004092385648982786,1.3860624,0.34639382822850645,1.8805532,0.05984860755021792,0.8759946,0.9731574000000001,1.4796723999999999,0.290935509594996,1.3789767999999998,1.7939291999999998,0.9785174,0,72,20.17284,0.5842544000000001,0.3094396,18.8936436,0.3978724,94,90,8.0,4.0,0.26138,5
reservoir_3x2_full,ridge,1.3987078,0.1965949117797813,0.913433,0.04453616538836721,0.9799534,0.00296431143775414,1.2039674,0.1401402713562379,1.9790768,0.3654277134642362,0.893489,0.9717432,1.3210636,0.15541458002484848,1.1978324,1.7011790000000002,0.980832,0,72,20.17284,0.5842544000000001,0.3094396,52.58090059999999,,94,90,8.0,4.0,0.06858,5
reservoir_3x3,lasso,2.2012006,0.16311688968742624,1.1359274,0.058834132897494125,0.9682836,0.002663186681402568,1.8219273999999999,0.29452917823332875,3.3292265999999997,0.2415727449885438,0.8338702,0.9520022000000001,2.1427506000000003,0.18128680349876544,1.8070974,3.1803902,0.9687087999999999,0,108,7.65592,0.5973496,0.31262639999999997,21.6850448,0.9875,16,12,11.0,4.0,0.00834,5
reservoir_3x3,ridge,2.198199,0.167725517055396,1.1345649999999998,0.059297013335411736,0.9683294,0.0027287293379886332,1.8243974,0.30550525762873554,3.3098132,0.25084710650055336,0.8338190000000001,0.9522704,2.1355440000000003,0.17890997356911117,1.809628,3.1435284,0.9688138000000001,0,108,7.65592,0.5973496,0.31262639999999997,24.1088976,,16,12,11.0,4.0,0.01846,5
reservoir_3x3_X,lasso,2.2596314,0.04937960424406011,1.172692,0.01758088161896326,0.9674174000000001,0.0011470461193866398,2.1035164,0.10387425718049668,2.7238350000000002,0.18131678710753726,0.8054044000000001,0.961085,2.2309910000000004,0.03449326636461096,2.0856141999999998,2.680294,0.9673898,0,108,9.36138,0.6474094,0.255458,13.5282278,0.9875,16,12,11.0,4.0,0.00688,5
reservoir_3x3_X,ridge,2.2586284,0.051071543366144945,1.172331,0.018213171977994304,0.9674336,0.0011679941352592783,2.1109794,0.10664597152401017,2.6975956,0.1848661968811497,0.8046726,0.9613913999999999,2.2287628,0.03445105169221981,2.0926616,2.6495346,0.9674222,0,108,9.36138,0.6474094,0.255458,13.9695924,,16,12,11.0,4.0,0.01814,5
reservoir_3x3_XYZ,lasso,1.6750166,0.2578066290910688,1.0070926,0.08436980084307426,0.9759398000000001,0.003944624025176551,1.5700214,0.34392663368049875,1.9862946000000001,0.08765092627177419,0.8580798,0.9716736000000001,1.6394322000000003,0.26567506036735944,1.5658968,1.8685886,0.976169,0,108,17.21688,0.6465554,0.3070614,23.370508,0.78,40,36,11.0,4.0,0.044579999999999995,5
reservoir_3x3_XYZ,ridge,1.5675459999999999,0.19589887558380725,0.968394,0.06499310771535702,0.9775107999999999,0.0029837897379004245,1.4131452,0.25657964980430553,2.0274088,0.023861422646187562,0.8735274000000001,0.9710623999999999,1.517151,0.21009091606730643,1.4075792,1.8574622,0.97796,0,108,17.21688,0.6465554,0.3070614,55.0985884,,40,36,11.0,4.0,0.02894,5
reservoir_3x3_XYZ+ZZ,lasso,1.5601698000000002,0.2616061116033034,0.9707764000000001,0.08427158893007776,0.9776106,0.003941920191987641,1.4390551999999999,0.32541566021351825,1.9200962000000001,0.11561496957877031,0.870876,0.9726250000000001,1.5230956,0.27045455361631465,1.4369074,1.7914342,0.977879,0,108,19.47654,0.5934657999999999,0.352653,21.8269552,0.586207,58,54,11.0,4.0,0.10962000000000001,5
reservoir_3x3_XYZ+ZZ,ridge,1.4413406,0.17544324557046928,0.927117,0.05571764532443914,0.9793494,0.0026395380845898055,1.2532818,0.1988430192631866,2.0016401999999998,0.11817876632542743,0.8887778000000001,0.9714548000000001,1.3711758,0.19346582691059422,1.2484634,1.7504924,0.9800998,0,108,19.47654,0.5934657999999999,0.352653,77.941141,,58,54,11.0,4.0,0.03938,5
reservoir_3x3_Y,lasso,2.3734086000000003,0.1594543737681723,1.1784636,0.05478407617456004,0.9657304,0.0026740774670903186,2.0226762000000003,0.25914468620193626,3.4170014,0.14867132101484787,0.815167,0.9515678,2.3765756,0.16011094880207297,2.0022284,3.531897,0.965232,0,108,8.75888,0.694907,0.35309999999999997,15.6243668,0.975,16,12,11.0,4.0,0.00796,5
reservoir_3x3_Y,ridge,2.3709662000000002,0.16206616891782194,1.1793492,0.054922480827071074,0.9657662,0.0027126782337756256,2.0311272,0.26921606692060546,3.3819332,0.1643707107096639,0.8143868,0.9518314,2.3724018,0.15912267902847782,2.009334,3.4931644,0.9652934,0,108,8.75888,0.694907,0.35309999999999997,16.5074188,,16,12,11.0,4.0,0.01826,5
reservoir_3x3_Z+ZZ,lasso,1.7742058,0.2018173999478242,1.0351984,0.07245248164348822,0.9745035999999999,0.003165422846951087,1.6317436,0.327566453707946,2.1968620000000003,0.17651892398408756,0.8520293999999999,0.9686234,1.74253,0.22138466674207583,1.6276927999999997,2.1000952,0.9746452,0,108,14.50948,0.531312,0.39135240000000004,27.610633999999997,0.8235296,34,30,11.0,4.0,0.06436,5
reservoir_3x3_Z+ZZ,ridge,1.7315108,0.1776363558036473,1.0122132000000001,0.06317172868617736,0.975131,0.0027828513255292488,1.5488534,0.28673442710511754,2.2743816000000003,0.14720286653051295,0.8602242,0.9675079999999999,1.6806999999999999,0.1850247273420502,1.547205,2.0962474,0.9755506,0,108,14.50948,0.531312,0.39135240000000004,43.2997026,,34,30,11.0,4.0,0.026779999999999998,5
reservoir_3x3_full,lasso,1.4914866,0.26546019738051124,0.9513259999999999,0.08693023163433998,0.9786056000000001,0.0039700690548150515,1.3587137999999999,0.34015644739251977,1.8869751999999997,0.05119644692456692,0.878631,0.9730626000000001,1.4541814,0.28075043779716546,1.3546749999999999,1.764518,0.9788905999999999,0,108,21.803379999999997,0.5867924,0.348772,20.8938746,0.4042554,94,90,11.0,4.0,0.27626,5
reservoir_3x3_full,ridge,1.4237928,0.2388071155026584,0.9294191999999999,0.07821213172967482,0.9796004,0.003553441120941769,1.2741832,0.2914995831552764,1.8702161999999998,0.11859764800871887,0.886684,0.9733518,1.3701118,0.2637410405780639,1.2698588000000002,1.6819216000000001,0.9801171999999999,0,108,21.803379999999997,0.5867924,0.348772,36.5192194,,94,90,11.0,4.0,0.0686,5
reservoir_3x3_full_all,lasso,1.5234574,0.2823938906621388,0.9628876,0.09248373435799398,0.9781402,0.004231291374982426,1.4084128,0.36117017554637604,1.8657552,0.06926584337680453,0.8738566000000001,0.9733940000000001,1.4851626,0.2993719008111817,1.400757,1.7491996,0.9784378,0,108,20.91512,0.5813832,0.380784,18.546402800000003,0.4148934000000001,94,90,17.0,4.0,0.2338,5
reservoir_3x3_full_all,ridge,1.3848065999999999,0.16431146208283823,0.9143903999999999,0.0457174209333816,0.9801586,0.002495320580606828,1.2111184,0.14761692496390783,1.9025256,0.21533434249394576,0.8928138000000001,0.9728396,1.3245698,0.16357123556634282,1.2052378000000001,1.6926805999999999,0.980781,0,108,20.91512,0.5813832,0.380784,53.6132522,,94,90,17.0,4.0,0.06828000000000001,5
