augmenter_name,model_name,mse_mean,mse_std,mae_mean,mae_std,corr_mean,corr_std,mse_r1_mean,mse_r1_std,mse_r2_mean,mse_r2_std,corr_r1_mean,corr_r2_mean,mse_train_mean,mse_train_std,mse_train_r1_mean,mse_train_r2_mean,corr_train_mean,n_trainable_params,n_random_params,effective_rank,nonlinearity_score,feature_target_alignment,coef_l2_norm,n_features,n_augmented,circuit_depth,qubit_count,wall_clock_mean,n_seeds
unified_IQP_circular_cnot_prob_3L_3ens,ridge,3.4549626000000004,0.08264486575281009,1.3634426,0.013992669305747189,0.9497196000000001,0.001630079231203202,2.3038858,0.07863315960967104,6.8847966,0.31016389048582066,0.796655,0.9153834,3.4055114000000004,0.08847394763883888,2.2893224,6.8410253999999995,0.9497804000000001,0,0,6.13484,0.8844198000000001,0.22885340000000004,23.7119854,52,48,19,4,0.041859999999999994,5
unified_IQP_circular_cnot_prob_3ens,ridge,3.4549626000000004,0.08264486575281009,1.3634426,0.013992669305747189,0.9497196000000001,0.001630079231203202,2.3038858,0.07863315960967104,6.8847966,0.31016389048582066,0.796655,0.9153834,3.4055114000000004,0.08847394763883888,2.2893224,6.8410253999999995,0.9497804000000001,0,0,6.13484,0.8844198000000001,0.22885340000000004,23.7119854,52,48,11,4,0.041499999999999995,5
unified_IQP_circular_cnot_prob_rot,ridge,3.0209368,0.08046457685031348,1.3107446,0.027365336948409747,0.9561754,0.0017793433620299493,2.2219048,0.18695310490253977,5.4004452,0.28415049357637956,0.7984694,0.9291498,2.9739768,0.0913958805154807,2.2108236000000003,5.3258314,0.9562902,0,24,9.488940000000001,0.722963,0.2493602,43.372171200000004,20,16,13,4,0.021859999999999997,5
unified_IQP_circular_cnot_prob_rot_2L,ridge,3.1705525999999997,0.060245857366295286,1.3306672,0.008468814391637195,0.9539626,0.000875577695010567,2.3319726,0.10690410200642454,5.6670534,0.5152965004522152,0.7913942,0.9210499999999999,3.087955,0.05749406429362956,2.3080756,5.4927652,0.9545695999999999,0,36,10.22846,0.7963196,0.160649,41.452840800000004,20,16,18,4,0.021920000000000002,5
unified_IQP_circular_cnot_prob_rot_2L_2ens,ridge,2.8713628,0.037784916259004826,1.2601494,0.015412182690975322,0.9584042,0.0007203375597592997,2.0943674000000003,0.22957547446166798,5.1823768,0.8001391150073218,0.8113866,0.9266876,2.774061,0.0698181976600657,2.0612556,4.976678,0.9592836,0,72,17.3297,0.7998725999999999,0.180617,49.3797148,36,32,18,4,0.03116,5
unified_IQP_circular_cnot_prob_rot_2L_3ens,ridge,2.4260486,0.09524080615366508,1.1614794,0.044852330823492326,0.9649694,0.0017458571820169212,1.8492932,0.3113807265321667,4.1412924,0.5559001624952994,0.8324277999999999,0.9404132000000001,2.3301126,0.1295207532301292,1.8330085999999999,3.8663936,0.9659340000000001,0,108,21.90712,0.7997854,0.199937,57.519501000000005,52,48,18,4,0.03978,5
unified_IQP_circular_cnot_prob_rot_2ens,ridge,2.6003912,0.13301221944881594,1.2166872,0.04613512903634275,0.9623844,0.0023495604482540963,2.0301384,0.28711130342830476,4.2972792,0.33001507338559555,0.8172919999999999,0.9407036,2.5655404,0.15236501338824487,2.015461,4.2634846,0.9624181999999999,0,48,16.28024,0.7615526,0.22522060000000002,48.91561299999999,36,32,13,4,0.02984,5
unified_IQP_circular_cnot_prob_rot_3L,ridge,3.237558,0.05315763029424839,1.3510704,0.02588898015179432,0.9529652000000001,0.0014142988368799738,2.374237,0.1624031047224776,5.8085386,0.28336295595366723,0.7898144,0.9221018000000001,3.187855,0.05489981513174701,2.3512306,5.767385,0.9530626,0,48,10.59928,0.7370490000000001,0.2174096,39.9596228,20,16,23,4,0.02172,5
unified_IQP_circular_cnot_prob_rot_3L_2ens,ridge,2.6696146,0.04318029597281595,1.2393595999999998,0.02182659111725875,0.9613882,0.0009250238915833468,2.1299934,0.18903788484666248,4.2745384,0.6196654936635569,0.8058368,0.9393246,2.62087,0.03157634775429243,2.1130489999999997,4.1895492,0.9615756000000001,0,96,17.45676,0.7576984,0.2094586,54.730881999999994,36,32,23,4,0.032979999999999995,5
unified_IQP_circular_cnot_prob_rot_3L_3ens,ridge,2.473137,0.05678730840161352,1.1903416,0.03441902049448822,0.9642704,0.001295781540229686,2.0113186,0.24225503796474504,3.8461504,0.5414101790632496,0.8160672,0.9453813999999999,2.4212248,0.08258587740770205,2.0095354,3.6935136,0.9645638,0,144,23.13588,0.7800242,0.2101234,52.0554982,52,48,23,4,0.03766,5
unified_IQP_circular_cnot_prob_rot_3ens,ridge,2.2630508,0.14875646082002614,1.1381115999999998,0.054350110030247374,0.9673428,0.0024796164421135507,1.846365,0.30274473882381514,3.5018969999999996,0.3471123252781439,0.8329606,0.9503408,2.2317574000000002,0.15101527809066223,1.83521,3.4582752,0.9673930000000001,0,72,21.61196,0.7446775999999999,0.2332294,60.1379224,52,48,13,4,0.04252,5
unified_IQP_circular_cnot_rot,ridge,3.8484466,0.049310521040646045,1.4524174,0.014816863527751056,0.9438413999999999,0.0008403236281338499,2.5586794,0.08420005304214484,7.6905306,0.2974494145738063,0.7825454000000001,0.9041646,3.8192790000000003,0.0680388082677817,2.5197408,7.8220038,0.9434924,0,24,3.12238,0.6393228,0.23764060000000004,6.049943600000001,8,4,13,4,0.01684,5
unified_IQP_circular_cnot_rot_2L,ridge,3.858517,0.0755933993877772,1.4799882,0.01532263956373037,0.943684,0.0008937071668057224,2.7968932,0.06103671492798407,7.02011,0.3458287400976095,0.7704356,0.9266745999999999,3.8437108,0.0672419444074901,2.8004918,7.0547244000000005,0.9431226,0,36,3.5075600000000002,0.8643632,0.2163326,8.00606,8,4,18,4,0.016620000000000003,5
unified_IQP_circular_cnot_rot_2L_2ens,ridge,3.4317174,0.07385880594282565,1.3889200000000002,0.011844425629805748,0.950084,0.0008197383728971261,2.653091,0.09182866387190879,5.7492696,0.4474073692646332,0.7742760000000001,0.9261662000000002,3.4080062,0.047133115801949475,2.6440144,5.7626048,0.9497376,0,72,7.00946,0.7887836,0.25462060000000003,9.0370308,12,8,18,4,0.01826,5
unified_IQP_circular_cnot_rot_2L_3ens,ridge,3.2899312000000003,0.08491116469993781,1.3599062,0.011561335939241711,0.9521966,0.0009233974225651563,2.5234378,0.07935189214946299,5.571606,0.47903764411160854,0.7789265999999999,0.9248564,3.2616281999999996,0.04577661495458144,2.5067478000000003,5.5883972,0.9519456,0,108,9.895199999999999,0.7652243999999999,0.2496438,8.8742756,16,12,18,4,0.0194,5
unified_IQP_circular_cnot_rot_2ens,ridge,3.6149030000000004,0.05292293426766879,1.4009814,0.021377271968144086,0.9473309999999999,0.0011352257484747489,2.382511,0.17000681941028128,7.284940000000001,0.3904765437980877,0.7951766,0.9024616,3.5631465999999996,0.05741894287428163,2.3510338,7.2985500000000005,0.9473863999999999,0,48,5.84968,0.6641304,0.208123,8.228682599999999,12,8,13,4,0.019020000000000002,5
unified_IQP_circular_cnot_rot_3L,ridge,4.5058144,0.061407810226387416,1.6070744000000001,0.00969502840635352,0.9339086,0.0007699911038447114,3.0384568,0.11425328670852324,8.8763194,0.4111029508010126,0.7796580000000001,0.9258682,4.4943176000000005,0.06855595031286507,3.010139,9.0638636,0.933149,0,48,3.7953,0.8442181999999999,0.111775,5.2850104,8,4,23,4,0.01704,5
unified_IQP_circular_cnot_rot_3L_2ens,ridge,4.0428038,0.07893736052845968,1.5164668,0.007881749152313804,0.9409164000000001,0.0006814567484440612,2.7305588,0.08560343197968183,7.950508000000001,0.530013885216699,0.7814994,0.9207502,4.060224,0.05030448608225713,2.7107284,8.2171506,0.9398038,0,96,7.20614,0.7915584,0.20402599999999999,8.5343426,12,8,23,4,0.01826,5
unified_IQP_circular_cnot_rot_3L_3ens,ridge,3.5845742,0.051195293511220305,1.4263412,0.012018194901897771,0.9477933999999999,0.0008737323961030835,2.3838122,0.1418516906215785,7.160115,0.575006883625318,0.7893898,0.9153684,3.5950946000000004,0.02040315394246683,2.3781968,7.3473566,0.946894,0,144,9.92366,0.804772,0.20988259999999997,8.881308800000001,16,12,23,4,0.020560000000000002,5
unified_IQP_circular_cnot_rot_3ens,ridge,3.05575,0.044288267227336836,1.3240414,0.019733912949539443,0.9556576,0.0010267773858047414,2.4025822,0.158605607242304,4.999645,0.4300632083618638,0.7867854,0.9353756000000001,3.0393982,0.030134625959185278,2.3917355999999996,5.0379032,0.9553032,0,72,8.867799999999999,0.71932,0.20068799999999998,10.36167,16,12,13,4,0.01962,5
unified_IQP_circular_noc,ridge,3.7631534,0.058426962053490246,1.4375898,0.010521436223253891,0.9451036,0.0012846932707849036,2.3489494,0.07768627663429375,7.976743000000001,0.2650249845391937,0.7933414,0.9158900000000001,3.7298403999999996,0.08641832168180531,2.3280922,8.044493,0.9448576,0,0,3.0564,0.8252326,0.3731154,6.2939549999999995,8,4,7,4,0.016900000000000002,5
unified_IQP_circular_noc_2L,ridge,3.7631534,0.058426962053490246,1.4375898,0.010521436223253891,0.9451036,0.0012846932707849036,2.3489494,0.07768627663429375,7.976743000000001,0.2650249845391937,0.7933414,0.9158900000000001,3.7298403999999996,0.08641832168180531,2.3280922,8.044493,0.9448576,0,0,3.0564,0.8252326,0.3731154,6.2939549999999995,8,4,7,4,0.0172,5
unified_IQP_circular_noc_2L_2ens,ridge,3.7630995999999994,0.05843194927691534,1.4375138,0.01055676994634251,0.9451058,0.0012880581120431006,2.3492802,0.07707021630759829,7.9755532,0.26353922993968093,0.7932424,0.9160062,3.7298527999999997,0.08633166442968643,2.328339,8.043799799999999,0.9448572000000001,0,0,3.0564,0.8252326,0.3731154,5.37571,12,8,7,4,0.018840000000000003,5
unified_IQP_circular_noc_2L_3ens,ridge,3.7629026000000003,0.05892674742254152,1.4373948,0.010551088910629091,0.9451090000000001,0.0012893707767744579,2.3492097999999997,0.07737742273880671,7.9749792,0.26603130234372807,0.7931497999999999,0.9161618,3.7302611999999997,0.08681919378628204,2.3283878000000002,8.0452758,0.9448512000000001,0,0,3.0564,0.8252326,0.3731154,4.949661600000001,16,12,7,4,0.019700000000000002,5
unified_IQP_circular_noc_2ens,ridge,3.7630995999999994,0.05843194927691534,1.4375138,0.01055676994634251,0.9451058,0.0012880581120431006,2.3492802,0.07707021630759829,7.9755532,0.26353922993968093,0.7932424,0.9160062,3.7298527999999997,0.08633166442968643,2.328339,8.043799799999999,0.9448572000000001,0,0,3.0564,0.8252326,0.3731154,5.37571,12,8,7,4,0.01858,5
unified_IQP_circular_noc_3L,ridge,3.7631534,0.058426962053490246,1.4375898,0.010521436223253891,0.9451036,0.0012846932707849036,2.3489494,0.07768627663429375,7.976743000000001,0.2650249845391937,0.7933414,0.9158900000000001,3.7298403999999996,0.08641832168180531,2.3280922,8.044493,0.9448576,0,0,3.0564,0.8252326,0.3731154,6.2939549999999995,8,4,7,4,0.01716,5
unified_IQP_circular_noc_3L_2ens,ridge,3.7630995999999994,0.05843194927691534,1.4375138,0.01055676994634251,0.9451058,0.0012880581120431006,2.3492802,0.07707021630759829,7.9755532,0.26353922993968093,0.7932424,0.9160062,3.7298527999999997,0.08633166442968643,2.328339,8.043799799999999,0.9448572000000001,0,0,3.0564,0.8252326,0.3731154,5.37571,12,8,7,4,0.020679999999999997,5
unified_IQP_circular_noc_3L_3ens,ridge,3.7629026000000003,0.05892674742254152,1.4373948,0.010551088910629091,0.9451090000000001,0.0012893707767744579,2.3492097999999997,0.07737742273880671,7.9749792,0.26603130234372807,0.7931497999999999,0.9161618,3.7302611999999997,0.08681919378628204,2.3283878000000002,8.0452758,0.9448512000000001,0,0,3.0564,0.8252326,0.3731154,4.949661600000001,16,12,7,4,0.019880000000000002,5
unified_IQP_circular_noc_3ens,ridge,3.7629026000000003,0.05892674742254152,1.4373948,0.010551088910629091,0.9451090000000001,0.0012893707767744579,2.3492097999999997,0.07737742273880671,7.9749792,0.26603130234372807,0.7931497999999999,0.9161618,3.7302611999999997,0.08681919378628204,2.3283878000000002,8.0452758,0.9448512000000001,0,0,3.0564,0.8252326,0.3731154,4.949661600000001,16,12,7,4,0.0198,5
unified_IQP_circular_noc_XYZ,ridge,3.0643434,0.1760026821778577,1.2904769999999999,0.05351898494926826,0.9555232,0.003036296543488469,1.9415236,0.30471981105156254,6.4085406,0.32074933593119087,0.8276756000000001,0.915504,3.0656068000000003,0.20392937619970286,1.9417991999999997,6.5292912,0.9549144,0,0,6.058960000000001,0.8180028,0.21416659999999998,8.495148799999999,16,12,7,4,0.01992,5
unified_IQP_circular_noc_XYZ_2L,ridge,3.0643434,0.1760026821778577,1.2904769999999999,0.05351898494926826,0.9555232,0.003036296543488469,1.9415236,0.30471981105156254,6.4085406,0.32074933593119087,0.8276756000000001,0.915504,3.0656068000000003,0.20392937619970286,1.9417991999999997,6.5292912,0.9549144,0,0,6.058960000000001,0.8180028,0.21416659999999998,8.495148799999999,16,12,7,4,0.01994,5
unified_IQP_circular_noc_XYZ_2L_2ens,ridge,3.0640548,0.17600583972044798,1.2901286,0.053269811603759196,0.9555277999999999,0.0030367368506342557,1.9383364,0.30211527827933493,6.4169336,0.31469844002123715,0.8279598,0.9153117999999999,3.0654126,0.2036796556404198,1.9386286,6.5381906,0.9549174,0,0,6.058960000000001,0.8180028,0.21416659999999998,6.979181800000001,28,24,7,4,0.0247,5
unified_IQP_circular_noc_XYZ_2L_3ens,ridge,3.0664814,0.17715002654191167,1.2913304,0.05367673849816138,0.9554952,0.0030498191257843374,1.948496,0.30638400784228287,6.3964316000000006,0.3284014775968586,0.8269444,0.9159621999999998,3.0668813999999998,0.20548368597604041,1.9489049999999999,6.5128574,0.9548956000000001,0,0,6.058960000000001,0.8180028,0.21416659999999998,6.119861,40,36,7,4,0.03214,5
unified_IQP_circular_noc_XYZ_2ens,ridge,3.0640548,0.17600583972044798,1.2901286,0.053269811603759196,0.9555277999999999,0.0030367368506342557,1.9383364,0.30211527827933493,6.4169336,0.31469844002123715,0.8279598,0.9153117999999999,3.0654126,0.2036796556404198,1.9386286,6.5381906,0.9549174,0,0,6.058960000000001,0.8180028,0.21416659999999998,6.979181800000001,28,24,7,4,0.02554,5
unified_IQP_circular_noc_XYZ_3L,ridge,3.0643434,0.1760026821778577,1.2904769999999999,0.05351898494926826,0.9555232,0.003036296543488469,1.9415236,0.30471981105156254,6.4085406,0.32074933593119087,0.8276756000000001,0.915504,3.0656068000000003,0.20392937619970286,1.9417991999999997,6.5292912,0.9549144,0,0,6.058960000000001,0.8180028,0.21416659999999998,8.495148799999999,16,12,7,4,0.0196,5
unified_IQP_circular_noc_XYZ_3L_2ens,ridge,3.0640548,0.17600583972044798,1.2901286,0.053269811603759196,0.9555277999999999,0.0030367368506342557,1.9383364,0.30211527827933493,6.4169336,0.31469844002123715,0.8279598,0.9153117999999999,3.0654126,0.2036796556404198,1.9386286,6.5381906,0.9549174,0,0,6.058960000000001,0.8180028,0.21416659999999998,6.979181800000001,28,24,7,4,0.02488,5
unified_IQP_circular_noc_XYZ_3L_3ens,ridge,3.0664814,0.17715002654191167,1.2913304,0.05367673849816138,0.9554952,0.0030498191257843374,1.948496,0.30638400784228287,6.3964316000000006,0.3284014775968586,0.8269444,0.9159621999999998,3.0668813999999998,0.20548368597604041,1.9489049999999999,6.5128574,0.9548956000000001,0,0,6.058960000000001,0.8180028,0.21416659999999998,6.119861,40,36,7,4,0.0305,5
unified_IQP_circular_noc_XYZ_3ens,ridge,3.0664814,0.17715002654191167,1.2913304,0.05367673849816138,0.9554952,0.0030498191257843374,1.948496,0.30638400784228287,6.3964316000000006,0.3284014775968586,0.8269444,0.9159621999999998,3.0668813999999998,0.20548368597604041,1.9489049999999999,6.5128574,0.9548956000000001,0,0,6.058960000000001,0.8180028,0.21416659999999998,6.119861,40,36,7,4,0.031979999999999995,5
unified_IQP_circular_noc_XYZ_rot,ridge,3.0643434,0.1760026821778577,1.2904769999999999,0.05351898494926826,0.9555232,0.003036296543488469,1.9415236,0.30471981105156254,6.4085406,0.32074933593119087,0.8276756000000001,0.915504,3.0656068000000003,0.20392937619970286,1.9417991999999997,6.5292912,0.9549144,0,24,6.058960000000001,0.7341774,0.3069052,8.495148799999999,16,12,9,4,0.02008,5
unified_IQP_circular_noc_XYZ_rot_2L,ridge,3.0643434,0.1760026821778577,1.2904769999999999,0.05351898494926826,0.9555232,0.003036296543488469,1.9415236,0.30471981105156254,6.4085406,0.32074933593119087,0.8276756000000001,0.915504,3.0656068000000003,0.20392937619970286,1.9417991999999997,6.5292912,0.9549144,0,36,6.058960000000001,0.7246314,0.2795366,8.495148799999999,16,12,10,4,0.01948,5
unified_IQP_circular_noc_XYZ_rot_2L_2ens,ridge,3.0640548,0.17600583972044798,1.2901286,0.053269811603759196,0.9555277999999999,0.0030367368506342557,1.9383364,0.30211527827933493,6.4169336,0.31469844002123715,0.8279598,0.9153117999999999,3.0654126,0.2036796556404198,1.9386286,6.5381906,0.9549174,0,72,6.058960000000001,0.7279124,0.292921,6.979181800000001,28,24,10,4,0.025519999999999998,5
unified_IQP_circular_noc_XYZ_rot_2L_3ens,ridge,3.0664814,0.17715002654191167,1.2913304,0.05367673849816138,0.9554952,0.0030498191257843374,1.948496,0.30638400784228287,6.3964316000000006,0.3284014775968586,0.8269444,0.9159621999999998,3.0668813999999998,0.20548368597604041,1.9489049999999999,6.5128574,0.9548956000000001,0,108,6.058960000000001,0.725282,0.2887272,6.119861,40,36,10,4,0.030959999999999998,5
unified_IQP_circular_noc_XYZ_rot_2ens,ridge,3.0640548,0.17600583972044798,1.2901286,0.053269811603759196,0.9555277999999999,0.0030367368506342557,1.9383364,0.30211527827933493,6.4169336,0.31469844002123715,0.8279598,0.9153117999999999,3.0654126,0.2036796556404198,1.9386286,6.5381906,0.9549174,0,48,6.058960000000001,0.7189482,0.3206178,6.979181800000001,28,24,9,4,0.02546,5
unified_IQP_circular_noc_XYZ_rot_3L,ridge,3.0643434,0.1760026821778577,1.2904769999999999,0.05351898494926826,0.9555232,0.003036296543488469,1.9415236,0.30471981105156254,6.4085406,0.32074933593119087,0.8276756000000001,0.915504,3.0656068000000003,0.20392937619970286,1.9417991999999997,6.5292912,0.9549144,0,48,6.058960000000001,0.7147596,0.3019036,8.495148799999999,16,12,11,4,0.019719999999999998,5
unified_IQP_circular_noc_XYZ_rot_3L_2ens,ridge,3.0640548,0.17600583972044798,1.2901286,0.053269811603759196,0.9555277999999999,0.0030367368506342557,1.9383364,0.30211527827933493,6.4169336,0.31469844002123715,0.8279598,0.9153117999999999,3.0654126,0.2036796556404198,1.9386286,6.5381906,0.9549174,0,96,6.058960000000001,0.7214772,0.29256059999999995,6.979181800000001,28,24,11,4,0.02604,5
unified_IQP_circular_noc_XYZ_rot_3L_3ens,ridge,3.0664814,0.17715002654191167,1.2913304,0.05367673849816138,0.9554952,0.0030498191257843374,1.948496,0.30638400784228287,6.3964316000000006,0.3284014775968586,0.8269444,0.9159621999999998,3.0668813999999998,0.20548368597604041,1.9489049999999999,6.5128574,0.9548956000000001,0,144,6.058960000000001,0.7316073999999999,0.276545,6.119861,40,36,11,4,0.03378,5
unified_IQP_circular_noc_XYZ_rot_3ens,ridge,3.0664814,0.17715002654191167,1.2913304,0.05367673849816138,0.9554952,0.0030498191257843374,1.948496,0.30638400784228287,6.3964316000000006,0.3284014775968586,0.8269444,0.9159621999999998,3.0668813999999998,0.20548368597604041,1.9489049999999999,6.5128574,0.9548956000000001,0,72,6.058960000000001,0.7213544,0.30735060000000003,6.119861,40,36,9,4,0.031740000000000004,5
unified_IQP_circular_noc_Z+ZZ,ridge,3.649053,0.06769719795161387,1.4104448,0.012429123669832853,0.9468195999999999,0.001207483457443633,2.3105052,0.08055175955992516,7.636739199999999,0.3343622517655065,0.7953384,0.9162158,3.6181712,0.08211786197107186,2.2971936,7.685054600000001,0.9465576,0,0,4.95728,0.8363109999999999,0.36849560000000003,7.8578964,14,10,7,4,0.01938,5
unified_IQP_circular_noc_Z+ZZ_2L,ridge,3.649053,0.06769719795161387,1.4104448,0.012429123669832853,0.9468195999999999,0.001207483457443633,2.3105052,0.08055175955992516,7.636739199999999,0.3343622517655065,0.7953384,0.9162158,3.6181712,0.08211786197107186,2.2971936,7.685054600000001,0.9465576,0,0,4.95728,0.8363109999999999,0.36849560000000003,7.8578964,14,10,7,4,0.02008,5
unified_IQP_circular_noc_Z+ZZ_2L_2ens,ridge,3.6491396000000003,0.06878180135980723,1.4100534,0.012683044835527508,0.946818,0.0012168572225203743,2.3092624,0.0814469405336996,7.6407624,0.33773402291344606,0.7953938,0.9156682,3.6167992,0.08306563737611358,2.2960808,7.6829036,0.9465783999999999,0,0,4.95728,0.8363109999999999,0.36849560000000003,6.593425999999999,24,20,7,4,0.02282,5
unified_IQP_circular_noc_Z+ZZ_2L_3ens,ridge,3.6498558,0.06934877579092513,1.4099836,0.012878425148285787,0.9468057999999999,0.0012288900276265292,2.3087778,0.08170621123696772,7.6450768,0.33778560222158655,0.7953862,0.9155087999999999,3.6169035999999997,0.08415007686746345,2.2957688,7.684317399999999,0.9465771999999999,0,0,4.95728,0.8363109999999999,0.36849560000000003,5.918964600000001,34,30,7,4,0.0306,5
unified_IQP_circular_noc_Z+ZZ_2ens,ridge,3.6491396000000003,0.06878180135980723,1.4100534,0.012683044835527508,0.946818,0.0012168572225203743,2.3092624,0.0814469405336996,7.6407624,0.33773402291344606,0.7953938,0.9156682,3.6167992,0.08306563737611358,2.2960808,7.6829036,0.9465783999999999,0,0,4.95728,0.8363109999999999,0.36849560000000003,6.593425999999999,24,20,7,4,0.022920000000000003,5
unified_IQP_circular_noc_Z+ZZ_3L,ridge,3.649053,0.06769719795161387,1.4104448,0.012429123669832853,0.9468195999999999,0.001207483457443633,2.3105052,0.08055175955992516,7.636739199999999,0.3343622517655065,0.7953384,0.9162158,3.6181712,0.08211786197107186,2.2971936,7.685054600000001,0.9465576,0,0,4.95728,0.8363109999999999,0.36849560000000003,7.8578964,14,10,7,4,0.019440000000000002,5
unified_IQP_circular_noc_Z+ZZ_3L_2ens,ridge,3.6491396000000003,0.06878180135980723,1.4100534,0.012683044835527508,0.946818,0.0012168572225203743,2.3092624,0.0814469405336996,7.6407624,0.33773402291344606,0.7953938,0.9156682,3.6167992,0.08306563737611358,2.2960808,7.6829036,0.9465783999999999,0,0,4.95728,0.8363109999999999,0.36849560000000003,6.593425999999999,24,20,7,4,0.02256,5
unified_IQP_circular_noc_Z+ZZ_3L_3ens,ridge,3.6498558,0.06934877579092513,1.4099836,0.012878425148285787,0.9468057999999999,0.0012288900276265292,2.3087778,0.08170621123696772,7.6450768,0.33778560222158655,0.7953862,0.9155087999999999,3.6169035999999997,0.08415007686746345,2.2957688,7.684317399999999,0.9465771999999999,0,0,4.95728,0.8363109999999999,0.36849560000000003,5.918964600000001,34,30,7,4,0.02908,5
unified_IQP_circular_noc_Z+ZZ_3ens,ridge,3.6498558,0.06934877579092513,1.4099836,0.012878425148285787,0.9468057999999999,0.0012288900276265292,2.3087778,0.08170621123696772,7.6450768,0.33778560222158655,0.7953862,0.9155087999999999,3.6169035999999997,0.08415007686746345,2.2957688,7.684317399999999,0.9465771999999999,0,0,4.95728,0.8363109999999999,0.36849560000000003,5.918964600000001,34,30,7,4,0.02814,5
unified_IQP_circular_noc_Z+ZZ_rot,ridge,3.3471594,0.20804552371848803,1.3511492,0.05930151797129648,0.9513208000000001,0.0034430518003654717,2.0949088,0.3300247933378643,7.076813199999999,0.25664950420700167,0.8172022,0.9085154,3.3111742,0.25309958495066714,2.0659748000000002,7.148402,0.95122,0,24,6.032439999999999,0.7256338,0.2542316,10.9915574,14,10,9,4,0.0198,5
unified_IQP_circular_noc_Z+ZZ_rot_2L,ridge,3.7283798,0.1704449176734232,1.3824336000000002,0.04761193329198046,0.9456178,0.0030242924296436714,1.8970531999999998,0.2669571508073908,9.1850664,0.2505062886681692,0.8403459999999999,0.888407,3.7025239999999995,0.16092463271513155,1.8854696,9.3029952,0.9452914,0,36,5.8483,0.8129702,0.256841,13.1229348,14,10,10,4,0.01986,5
unified_IQP_circular_noc_Z+ZZ_rot_2L_2ens,ridge,2.5795888,0.21253282424651498,1.1834472,0.06332712447837809,0.962701,0.003425517844063903,1.7627382,0.3069020479236006,5.0138092,0.1868116621110685,0.8446438000000001,0.9343899999999999,2.5641292,0.22145106875605733,1.7762992,4.9946372,0.9624516,0,72,10.56914,0.752353,0.262724,22.8940158,24,20,10,4,0.02286,5
unified_IQP_circular_noc_Z+ZZ_rot_2L_3ens,ridge,2.4453408,0.2082758251482874,1.1589040000000002,0.06251844073951306,0.9646686000000001,0.003356040494392164,1.7946107999999998,0.30591250459763814,4.3843128,0.21632906553142656,0.8419996000000001,0.9426818000000001,2.4367386,0.20662563764644507,1.8131068,4.3621663999999996,0.9643546000000001,0,108,13.38646,0.7355676,0.26659160000000004,18.2502686,34,30,10,4,0.0308,5
unified_IQP_circular_noc_Z+ZZ_rot_2ens,ridge,2.5619278000000003,0.21928437572522114,1.1963333999999999,0.06632634640020511,0.9629552,0.003516152968799864,1.9238237999999999,0.33889727758747196,4.4618858,0.23336635335604827,0.8298272000000001,0.9426007999999999,2.5860630000000002,0.2147985931110815,1.9322465999999998,4.6046032,0.9621206000000001,0,48,10.553180000000001,0.6858112000000001,0.31394099999999997,14.357763,24,20,9,4,0.02306,5
unified_IQP_circular_noc_Z+ZZ_rot_3L,ridge,3.0774554000000003,0.13370623200621576,1.308089,0.04226155720628376,0.9553328000000001,0.0023579698259307315,2.245198,0.23966192422973648,5.555429999999999,0.2081685094869058,0.8105613999999999,0.9314686,3.1022924,0.11951747225949859,2.2580936,5.7058932,0.954368,0,48,6.08034,0.7793698,0.1675128,12.4812526,14,10,11,4,0.01992,5
unified_IQP_circular_noc_Z+ZZ_rot_3L_2ens,ridge,2.5479214,0.21410170367444536,1.1885412,0.06455079803689495,0.96316,0.0034393447777156753,1.7820211999999997,0.31112414675608197,4.8299368000000005,0.15896987023867123,0.8424416000000001,0.936636,2.5463783999999996,0.22191944995943905,1.7972638,4.8574388,0.9627146,0,96,9.46942,0.7143032,0.25562999999999997,25.046806999999998,24,20,11,4,0.022600000000000002,5
unified_IQP_circular_noc_Z+ZZ_rot_3L_3ens,ridge,2.5189627999999997,0.22390547029650704,1.1790874,0.06983326902200696,0.9635821999999999,0.0035877343407783187,1.7520888,0.336645193935247,4.8029872,0.12987983500605443,0.845129,0.9361988,2.51518,0.23350125147844492,1.7623828,4.83654,0.9631836,0,144,12.05526,0.7349452,0.211334,25.2134538,34,30,11,4,0.028820000000000002,5
unified_IQP_circular_noc_Z+ZZ_rot_3ens,ridge,2.5029016,0.2188194598414409,1.17762,0.0660134529660432,0.9638262,0.003507887213124144,1.8545734,0.3296567715159208,4.434408599999999,0.24164104823125557,0.8367214000000001,0.9424784,2.5119284,0.21504837052928355,1.8613712,4.5206218,0.9632305999999999,0,72,12.386199999999999,0.7140063999999999,0.2566046,14.9294746,34,30,9,4,0.030420000000000003,5
unified_IQP_circular_noc_full,ridge,2.8440962,0.21381917992476723,1.2304188,0.06493519135799947,0.9587964,0.003519531048307453,1.8286896,0.3124840842935844,5.869404,0.20874358731946707,0.8367292,0.9213851999999999,2.8191879999999996,0.2363647894706401,1.8338956,5.8575864,0.9586292000000001,0,0,11.0508,0.8808194,0.1802344,9.487141399999999,34,30,7,4,0.02974,5
unified_IQP_circular_noc_full_2L,ridge,2.8440962,0.21381917992476723,1.2304188,0.06493519135799947,0.9587964,0.003519531048307453,1.8286896,0.3124840842935844,5.869404,0.20874358731946707,0.8367292,0.9213851999999999,2.8191879999999996,0.2363647894706401,1.8338956,5.8575864,0.9586292000000001,0,0,11.0508,0.8808194,0.1802344,9.487141399999999,34,30,7,4,0.02862,5
